"id","fullpath"
"209179","г Казань ул Кожевенная"
"210978","г Казань ул Лагерная"
"211745","г Казань тер ГК Залесье"
"233105","р-н Кукморский с Большой Кукмор ул Карьерная"
"211904","г Казань тер ГСК Заречье (Кировский)"
"236498","р-н Муслюмовский с Муслюмово ул Новая"
"236708","р-н Муслюмовский с Русский Шуган кв-л 030502"
"236966","р-н Муслюмовский д Татарская Смыловка ул Ленинская"
"238514","р-н Муслюмовский д Нарат-Асты"
"240543","р-н Муслюмовский с Мелля-Тамак ул Молодежная"
"212820","р-н Алексеевский с Малый Красный Яр ул Заречная"
"212744","р-н Алексеевский с Мокрые Курнали кв-л 050901"
"213527","р-н Алексеевский с Чувашская Майна кв-л 140501"
"213561","р-н Алексеевский с Куркуль ул Октябрьская"
"214155","р-н Алексеевский с Сахаровка ул Дружбы"
"214648","р-н Алексеевский с Лебяжье ул Тургенева"
"215055","р-н Алексеевский с Нижние Тиганы ул Зеленая"
"215491","р-н Алексеевский с Большие Полянки тер Паевые земли"
"215429","р-н Алексеевский пгт Алексеевское ул Луговая"
"215661","р-н Алексеевский д Александровка тер Паевые земли"
"216088","р-н Алексеевский пгт Алексеевское ул Чехова"
"218904","р-н Балтасинский с Нуринер ул Ибрагима Саляхова"
"205964","г Казань ул Ак каен"
"220332","р-н Балтасинский д Нижний Шубан"
"206001","г Казань ул Совхозная (Чебакса)"
"220680","р-н Балтасинский кв-л 040604"
"206935","г Казань пер Мостовой"
"220971","р-н Балтасинский с Княбаш ул Школьная"
"220915","р-н Балтасинский п Средняя Ушма"
"220930","р-н Балтасинский кв-л 130504"
"207731","г Казань тер ГСК Фламинго"
"207968","г Казань ул 1-я Армавирская"
"222218","р-н Балтасинский кв-л 030501"
"222029","р-н Балтасинский кв-л 150901"
"222405","р-н Балтасинский пгт Балтаси ул А.Алиша"
"209779","г Казань ул Арбатская"
"222645","р-н Балтасинский д Большие Лызи 2 часть кв-л 170501"
"222725","р-н Балтасинский пгт Балтаси ул Каенлык"
"222638","р-н Балтасинский пгт Балтаси ул Ленина"
"222929","р-н Балтасинский с Бурбаш ул Ф.Багаутдинова"
"210632","г Казань ул Копылова"
"210892","г Казань ул Рихарда Зорге (Кадышево)"
"211874","г Казань тер СНТ Энергетик (4-я Муромская)"
"227101","г Казань тер. НСТ Солонка"
"241920","р-н Спасский с Бураково ул Нагорная"
